OID_,value
604,1990.822807312011491
605,2351.894363561716546
606,2767.329333876242799
607,3196.750259399413153
608,3642.995161115917654
609,4114.378798963286499
610,4579.790356804340263
611,5050.882126540873287
612,5540.587442893056505
613,6019.101616354550060
614,6500.108251446260510
615,6997.721525938039122
616,7482.288032082954487
617,7646.399898964639760
618,7167.677891503571118
619,6683.615487491385466
620,6201.298885569848608
621,5706.628510894247484
622,5229.306439568013957
623,4755.639945799093766
624,4272.658753074992092
625,3810.575144150678625
626,3357.992620870727933
627,2905.422801720641473
628,2480.154894660502578
629,2076.080330713398780
630,1708.160111054417257
631,1435.960486468147337
632,1303.961389878217005
633,1355.708961143625856
634,1570.754390492158564
635,1894.757785044739876
636,2292.992212843317247
637,2715.396783267748560
638,3141.399315223560279
639,3233.983231171605894
640,3183.416203218347164
641,3194.829531554119967
642,3277.215827070718206
643,3364.129507625805672
644,3399.673335619861518
645,3468.735549240374894
646,3603.851856904871511
647,3799.711851548984669
648,4054.886532054230429
649,4345.505634981043841
650,4670.756070569314033
651,5028.904237740595818
652,5392.249847412109375
653,5766.849273153654394
654,6132.381460856398917
655,6492.836770450364384
656,6870.196561080769243
657,7271.339005730967983
658,7324.521091236785651
659,6896.618120134086894
660,6444.674708382897734
661,6013.749780991497573
662,5593.532213046064498
663,5174.369730279518990
664,4784.329932717715565
665,4415.206580983724052
666,4055.454137887922570
667,3731.947223438937726
668,3438.217289380136208
669,3129.434694494755604
670,2832.630879121667476
671,2593.404040062716376
672,2411.063279729400165
673,2177.406121646657539
674,1887.036455939797406
675,1546.690873195555696
676,1160.020428152645309
677,696.314181845905296
678,230.883992706615601
679,214.271831400254115
680,638.172847338613451
681,1070.401880178485044
682,1520.569301829618325
683,1992.027328121621622
684,2487.298024741834979
685,3722.572573493509026
686,3746.521778357483981
687,3823.271981104021506
688,3806.326994952034056
689,3642.995161115916289
690,3468.735048287466725
691,3364.030897252701379
692,3192.906826138082124
693,2962.114517159116986
694,2808.596838558421041
695,2708.750335376567818
696,2575.150880595802846
697,2477.954508164349136
698,2432.129609104672454
699,2469.561612139109457
700,2414.583100262810149
701,1990.690151333395534
702,1488.217188851643186
703,1002.273065230425232
704,531.880008314719703
705,141.224009451156661
706,316.301083536708973
707,768.629049334146089
708,1257.963470142192818
709,1737.794015772203011
710,2174.249068210697715
711,2099.877050696769402
712,1793.159366383271163
713,1464.587639726157477
714,1172.403569310592729
715,984.044601440429460
716,1025.834042031047375
717,1284.063665792604297
718,1650.636411779067203
719,2071.746122472426578
720,2533.541277505948074
721,2996.697139066807722
722,3468.735048287468089
723,3960.911371039682763
724,4442.445592543660496
725,4926.673667617325009
726,5427.597195001621913
727,5915.265684240005612
728,6404.069673848398452
729,6908.603858604559719
730,7397.046846277574332
731,7652.045367917387921
732,7287.227691122406213
733,6811.719814524926733
734,6339.164481509523284
735,5856.151201611155557
736,5392.068921257467991
737,4934.066046374889993
738,4470.403534885922454
739,4030.927235322840261
740,3602.619622148029976
741,3173.892998824071128
742,2780.969091976392065
743,2426.108932336720045
744,2119.839853464940006
745,1907.267793991986991
746,1810.003577209261948
747,1847.645127662738105
748,2010.688317242791527
749,2272.885626453018176
750,2614.135318954099603
751,2991.476498772114610
752,3399.412862071529617
753,3707.136468695935037
754,3692.943543378041795
755,3702.786349075477119
756,3774.403564453125455
757,3869.299762501436817
758,3908.410307465127062
759,3967.367924990539905
760,4082.415340647984976
761,4250.448907871970732
762,4471.883811026707008
763,4727.264181698071297
764,5016.829829760490611
765,5344.458240971023770
766,5682.310449936807345
767,6037.382692541629694
768,6416.746465451991753
769,6780.056403664984828
770,7154.764599440416532
771,7443.641898924092857
772,7118.377005184395784
773,6669.788045388188948
774,6211.913638421820906
775,5769.680048325482858
776,5331.613683363969358
777,4890.092428768379250
778,4475.368524887982858
779,4078.786863544821244
780,3694.516041475182647
781,3345.064186544977929
782,3025.845577253189276
783,2729.395056701449903
784,2422.068417717428019
785,2140.562171381652206
786,1931.466890222886832
787,1753.246501698213478
788,1486.779260127189445
789,1168.917661462275873
790,870.724556418025827
791,566.105345412522183
792,154.904484890736626
793,366.204700273626088
794,839.771132102887236
795,1315.388280109551033
796,1750.667227801154922
797,2179.088839309849391
798,2639.493907466477594
799,3227.967484474181674
800,3255.550969740925666
801,3338.330254947437879
802,3320.259364128114612
803,3196.243656831629323
804,2996.697139066807267
805,2876.214024543761752
806,2765.396452959844282
807,2513.152112175436287
808,2330.325038909913019
809,2230.540267495548960
810,2093.378917469697626
811,1993.046870708465576
812,1937.676561243393735
813,1982.165666916792816
814,2033.723527431488264
815,1813.247543334960710
816,1518.756632187787091
817,1174.146449089050520
818,743.829237096450470
819,261.554160230300056
820,218.963484823703709
821,706.169823590446640
822,1212.917546889362029
823,1695.295097351074673
824,1916.607584336224363
825,1690.512578627641915
826,1416.392303466796875
827,1097.234028086943454
828,767.253651001874346
829,512.997199892997628
830,588.310561460607005
831,970.390349444221556
832,1420.446662902832713
833,1893.271157657399044
834,2389.789917889762819
835,2876.214024543761752
836,3365.163499719957599
837,3870.530625287226030
838,4362.062578201293945
839,4854.306001551010922
840,5361.994041891653069
841,5855.133083343505859
842,6348.564523135915806
843,6855.074042825133802
844,7188.802061080934436
845,7271.717322854435224
846,7295.669198428880918
847,6969.164432525640223
848,6508.333427877989379
849,6038.870790369368478
850,5589.971275329589844
851,5149.622594496786405
852,4706.020353429458737
853,4284.044308662414551
854,3875.747981351965791
855,3478.409346636603914
856,3124.000162124634699
857,2812.864861881030265
858,2553.483225205365670
859,2380.003106117246716
860,2302.841347189511907
861,2332.532651115866429
862,2463.615830421448209
863,2681.861235674688032
864,2976.529597562903746
865,3312.759670257571088
866,3685.310593548940687
867,4078.937932631547028
868,4169.085426330565497
869,4104.650819666244388
