OID_,value
1,11.194852941176475
2,12.833910034602077
3,5.785467128027683
4,800.308823529411370
5,629.965397923875457
6,63.885813148788941
7,59.349264705882369
8,10.709342560553626
9,5.387543252595156
10,19.341911764705898
11,34.051903114186857
12,3.048442906574393
13,160.580882352941188
14,1037.474048442906451
15,5.653979238754325
16,5.783088235294118
17,16.795847750865043
18,23.799307958477524
19,50.121323529411740
20,11259.491349480966164
21,3534.124567474049400
22,636.216911764705742
23,591.449826989619396
24,266.764705882353269
25,385.433823529411654
26,388.162629757785567
27,84.484429065743925
28,8.250000000000002
29,2198.941176470587834
30,8.584775086505186
31,6.062500000000000
32,3.519031141868513
33,14.072664359861601
34,14.327205882352940
35,848.910034602075370
36,3257.138408304498171
37,682.779411764706083
38,6.429065743944631
39,8.467128027681659
40,115.308823529411967
41,633.581314878892726
42,39.294117647058826
43,4.143382352941173
44,6.757785467128031
45,9.955017301038065
46,8.095588235294116
47,6.806228373702421
48,21.031141868512101
49,10.757352941176473
50,74.429065743944562
51,519.110726643598468
52,9.632352941176475
53,3.539792387543253
54,22.460207612456756
55,28.459558823529402
56,34.494809688581313
57,38.079584775086531
58,41.886029411764696
59,576.712802768166171
60,2492.892733564012360
61,334.544117647058840
62,7124.432525951555363
63,31.062283737024213
64,65.422794117647030
65,51.491349480968864
66,13.148788927335634
67,9.080882352941176
68,182.314878892733560
69,51.941176470588275
70,6.915441176470591
71,7.906574394463662
72,49.882352941176492
73,17.139705882352935
74,4.754325259515573
75,12.602076124567477
76,8.099264705882351
77,4.456747404844292
78,5.664359861591695
79,7.290441176470586
80,46.730103806228392
81,33.705882352941146
82,26.919117647058826
83,315.854671280276705
84,68.591695501730115
85,15.132352941176453
86,27.072664359861577
87,12.342560553633220
88,65.338235294117624
89,148.242214532871969
90,3.927335640138406
91,227.268382352941217
92,257.141868512110875
93,47.114186851211080
94,6.341911764705880
95,63.629757785467170
96,6.705882352941178
97,822.231617647058897
98,681.179930795847554
99,46.560553633217978
100,63.683823529411754
101,36.588235294117652
102,16.044982698961942
103,4.106617647058826
104,16.650519031141854
105,27.141868512110729
106,1786.566176470586925
107,5.557093425605536
108,17.006920415224904
109,3828.731617647060375
110,7.525951557093421
111,275.723183391003545
112,39.319852941176485
113,5.788927335640135
114,66.861591695501687
115,728.609375000000341
116,734.301470588235020
117,817.165441176470722
118,9.242187499999998
119,43.492647058823536
120,7.680147058823527
121,9.910156249999996
122,6.889705882352945
123,8.216911764705888
124,4.753906250000000
125,7.492647058823531
126,439.544117647058840
127,682.714843749999659
128,44.812500000000000
129,9.077205882352942
130,17.878906249999996
131,34.897058823529370
132,67.790441176470566
133,57.027343750000043
134,7.183823529411764
135,12019.382352941182035
136,12.355468749999996
137,4.022058823529416
138,150.235294117647072
139,32.082031250000007
140,26.540441176470601
141,1810.172794117647300
142,2258.343749999999545
143,253.948529411764838
144,7.944852941176471
145,18.121093749999996
146,8.580882352941181
147,53.966911764705877
148,7.046875000000004
149,3389.533088235293235
150,27.871323529411761
151,30.535156249999996
152,4.128676470588236
153,573.683823529411939
154,963.218749999999886
155,280.841911764705856
156,245.874999999999972
157,195.476562499999943
158,54.062500000000021
159,21.433823529411779
160,5.468750000000004
161,5.047794117647057
162,22.051470588235293
163,54.753906250000007
164,662.147058823529164
165,23.617647058823543
166,4.703124999999997
167,18.312499999999993
168,6.360294117647057
169,71.742187500000014
170,9.970588235294116
171,74.139705882352914
172,38.136718749999993
173,1797.058823529412393
174,417.477941176470608
175,27.914062499999993
176,7130.698529411763957
177,261.647058823529392
178,187.183593750000142
179,125.977941176470580
180,35.463235294117638
181,9.562500000000000
182,189.496323529411768
183,98.102941176470651
184,38.011718749999972
185,5.426470588235295
186,19.753676470588239
187,3.847656250000000
188,21.187500000000004
189,10.573529411764699
190,30.878906250000021
191,10.599264705882364
