OID_,value
1,0.000000000000000
2,0.000000000000000
3,0.000000000000000
4,0.000000000000000
5,0.000000000000000
6,0.000000000000000
7,0.000000000000000
8,0.000000000000000
9,0.000000000000000
10,0.000000000000000
11,0.000000000000000
12,0.000000000000000
13,0.000000000000000
14,0.000000000000000
15,0.000000000000000
16,0.000000000000000
17,0.000000000000000
18,0.000000000000000
19,0.000000000000000
20,0.000000000000000
21,0.000000000000000
22,0.000000000000000
23,0.000000000000000
24,0.000000000000000
25,0.000000000000000
26,0.000000000000000
27,0.000000000000000
28,0.000000000000000
29,0.000000000000000
30,0.000000000000000
31,0.000000000000000
32,0.000000000000000
33,0.000000000000000
34,0.000000000000000
35,0.000000000000000
36,0.000000000000000
37,0.000000000000000
38,0.000000000000000
39,0.000000000000000
40,0.000000000000000
41,0.000000000000000
42,0.000000000000000
43,0.000000000000000
44,0.000000000000000
45,0.014705882352941
46,0.003676470588235
47,0.003906250000000
48,0.007352941176471
49,0.062500000000000
50,0.144531250000000
51,0.066176470588235
52,0.084558823529412
53,0.027343750000000
54,0.018382352941176
55,0.095588235294118
56,0.046875000000000
57,0.000000000000000
58,0.000000000000000
59,0.023437500000000
60,0.136029411764706
61,0.058823529411765
62,0.000000000000000
63,0.040441176470588
64,0.055147058823529
65,0.074218750000000
66,0.088235294117647
67,0.132352941176471
68,0.207031250000000
69,0.264705882352941
70,0.227941176470588
71,0.210937500000000
72,0.077205882352941
73,0.139705882352941
74,0.222656250000000
75,0.066176470588235
76,0.143382352941176
77,0.117187500000000
78,0.011029411764706
79,0.051470588235294
80,0.167968750000000
81,0.264705882352941
82,0.213235294117647
83,0.195312500000000
84,0.011029411764706
85,0.000000000000000
86,0.000000000000000
87,0.080882352941176
88,0.058823529411765
89,0.074218750000000
90,0.018382352941176
91,0.011029411764706
92,0.007812500000000
93,0.000000000000000
94,0.058823529411765
95,0.062500000000000
96,0.110294117647059
97,0.044117647058824
98,0.019531250000000
99,0.044117647058824
100,0.000000000000000
101,0.000000000000000
102,0.000000000000000
103,0.000000000000000
104,0.000000000000000
105,0.000000000000000
106,0.000000000000000
107,0.000000000000000
108,0.000000000000000
109,0.000000000000000
110,0.000000000000000
111,0.000000000000000
112,0.000000000000000
113,0.000000000000000
114,0.000000000000000
115,0.000000000000000
116,0.000000000000000
117,0.000000000000000
118,0.000000000000000
119,0.000000000000000
120,0.000000000000000
121,0.000000000000000
122,0.000000000000000
123,0.000000000000000
124,0.000000000000000
125,0.000000000000000
126,0.000000000000000
127,0.000000000000000
128,0.000000000000000
129,0.000000000000000
130,0.000000000000000
131,0.000000000000000
132,0.000000000000000
133,0.000000000000000
134,0.000000000000000
135,0.000000000000000
136,0.000000000000000
137,0.000000000000000
138,0.000000000000000
139,0.000000000000000
140,0.000000000000000
141,0.000000000000000
142,0.000000000000000
143,0.000000000000000
144,0.000000000000000
145,0.000000000000000
146,0.000000000000000
147,0.003460207612457
148,0.006920415224913
149,0.007352941176471
150,0.093425605536332
151,0.304498269896194
152,0.128676470588235
153,0.031141868512111
154,0.055363321799308
155,0.044117647058824
156,0.003460207612457
157,0.065743944636678
158,0.007352941176471
159,0.013840830449827
160,0.000000000000000
161,0.011029411764706
162,0.117647058823529
163,0.086505190311419
164,0.000000000000000
165,0.072664359861592
166,0.055363321799308
167,0.011029411764706
168,0.173010380622837
169,0.069204152249135
170,0.128676470588235
171,0.176470588235294
172,0.038062283737024
173,0.033088235294118
174,0.062283737024221
175,0.041522491349481
176,0.062500000000000
177,0.058823529411765
178,0.179930795847751
179,0.128676470588235
180,0.162629757785467
181,0.259515570934256
182,0.511029411764706
183,0.003460207612457
184,0.000000000000000
185,0.316176470588235
186,0.031141868512111
187,0.020761245674741
188,0.003676470588235
189,0.432525951557094
190,0.117647058823529
191,0.066176470588235
192,0.038062283737024
193,0.006920415224913
194,0.011029411764706
195,0.000000000000000
196,0.089965397923875
197,0.062500000000000
198,0.069204152249135
199,0.038062283737024
200,0.047794117647059
201,0.093425605536332
202,0.000000000000000
203,0.000000000000000
